url,name,price,screen_size,ssd,cpu,ram,os,gpu,scraped_at,source
https://www.mediamarkt.com.tr/tr/product/_asus-rog-zephyrus-g16-16-wqxga-2560x1600-1610-240hz-intel-arl-hx-coretm-ultra-932-gb-ram2-tb-ssd-win11-laptop-1245109.html,"ASUS ROG Zephyrus/GU605CW-QR157W/Ultra9 285H işlemci/32GB RAM/2TB SSD/RTX 5080 Ekran Kartı/16""Oled/W11 Laptop",194499.0,16.0,2048.0,Ultra9 285,32.0,Windows,RTX 5080,2025-10-05 18:28:38,mediamarkt
https://www.mediamarkt.com.tr/tr/product/_hp-omen-maxintel-core-ultra-7-255hx32-gb-ram1-tb-ssdrtx-507016w11gaming-laptop-bg2u8ea-1247691.html,"HP Omen Max/Intel Core Ultra 7-255HX/32 GB RAM/1 TB SSD/RTX 5070/16""/W11/Gaming Laptop BG2U8EA",116999.0,16.0,1024.0,Unknown,32.0,Windows,RTX 5070,2025-10-05 18:28:38,mediamarkt
https://www.mediamarkt.com.tr/tr/product/_lenovo-yoga-slim-7snapdragon-x-plus-x1p-64-10016gb-ram512gb-ssd145w11laptop-83ed005gtr-1243368.html,"LENOVO Yoga Slim 7/Snapdragon X Plus X1P-64-100/16 GB RAM/512 GB SSD/14.5""/W11/Laptop 83ED005GTR",67999.0,14.5,512.0,Unknown,16.0,Windows,Integrated,2025-10-05 18:28:38,mediamarkt
https://www.mediamarkt.com.tr/tr/product/_asus-rog-strix-scar-18-g835lw-sa126wcore-ultra-9-275hx32-gb-ram2-tb-ssdrtx-508018w11-laptop-1244835.html,"ASUS ROG Strix Scar 18 G835LW-SA126W/ Core Ultra 9-275HX/ 64 GB Ram/ 2 TB SSD/ RTX 5080/ 18""/ W11 Laptop",202999.0,18.0,2048.0,Unknown,64.0,Windows,RTX 5080,2025-10-05 18:28:38,mediamarkt
https://www.mediamarkt.com.tr/tr/product/_apple-mc6j4tuamacbook-airapple-m4-islemci10-cekirdek-cpu-10-cekirdek-gpu-24gb-ram512gb-ssd153silver-1245672.html,"APPLE MC6J4TU/A/MacBook Air/Apple M4 İşlemci/(10 Çekirdek CPU-10 Çekirdek GPU)/ 24GB RAM/512GB SSD/15.3""/Silver",79999.0,15.3,512.0,M4,24.0,macOS,Apple Silicon,2025-10-05 18:28:38,mediamarkt
https://www.mediamarkt.com.tr/tr/product/_apple-mx313tuamacbook-proapple-m4-max-islemci16-cekirdek-cpu-40-cekirdek-gpu48gb-ram1tb-ssd162uzay-siyahi-1241390.html,"APPLE MX313TU/A/MacBook Pro/Apple M4 Max İşlemci/16 Çekirdek CPU -40 Çekirdek GPU/48GB RAM/1TB SSD/16.2""/Uzay Siyahı",194999.0,16.2,1024.0,M4 Max,48.0,macOS,MX313,2025-10-05 18:28:38,mediamarkt
https://www.mediamarkt.com.tr/tr/product/_lenovo-pro-9-intel-ultra-7-155h-16gb-ram-1tb-ssd-16-1242971.html,"LENOVO Yoga Pro 9/Core Ultra 7 155H/16 GB Ram/1 TB SSD/RTX 4050/16"" 3.2K/W11/Laptop 83DN004HTR",104999.0,16.0,1024.0,Ultra 7 155,16.0,Windows,RTX 4050,2025-10-05 18:28:38,mediamarkt
https://www.mediamarkt.com.tr/tr/product/_lenovo-legion-pro-7-intel-core-i9-14900hx32gb-ram1tb-ssd16rtx-4080win-11gaming-laptop-siyah-83de002ltr-1236783.html,"LENOVO Legion Pro 7/ Intel Core i9-14900HX/32GB RAM/1TB SSD/16""/RTX 4080/Win 11/Gaming Laptop Siyah 83DE002LTR",159999.0,16.0,1024.0,Unknown,32.0,Windows,RTX 4080,2025-10-05 18:28:38,mediamarkt
https://www.mediamarkt.com.tr/tr/product/_lenovo-legion-pro-7intel-core-ultra-9-275hx32gb-ram1tb-ssdrtx-508016-w11laptop-83f5004rtr-1246708.html,"LENOVO Legion Pro 7/Intel Core Ultra 9 275HX/32GB RAM/1TB SSD/RTX 5080/16""/ W11/Laptop 83F5004RTR",189999.0,16.0,1024.0,Ultra 9 275,32.0,Windows,RTX 5080,2025-10-05 18:28:38,mediamarkt
https://www.mediamarkt.com.tr/tr/product/_lenovo-yoga-pro-7intel-core-ultra-7-155h-32-gb-ram-1-tb-ssd-145-w11-83e20013tr-laptop-deniz-mavisi-1235641.html,"LENOVO Yoga Pro 7/Intel Core Ultra 7 155H/ 32 GB Ram/ 1 TB SSD/ 14,5''/ W11/ 83E20013TR Laptop Deniz Mavisi",74999.0,13.3,1024.0,Ultra 7 155,32.0,Windows,Integrated,2025-10-05 18:28:38,mediamarkt
https://www.mediamarkt.com.tr/tr/product/_asus-ux8406ca-pz207w-zenbookcore-u9-285hlpddr5x-32gb-ram2tb-nvme-pcie-40-ssd14w11-laptop-1244505.html,"ASUS UX8406CA-PZ207W Zenbook Duo Oled/Core Ultra 9 285H İşlemci/32 GB RAM/2 TB SSD/14""/W11 Laptop",119999.0,14.0,2048.0,Ultra 9 285,32.0,Windows,Integrated,2025-10-05 18:28:38,mediamarkt
https://www.mediamarkt.com.tr/tr/product/_lenovo-ideapad-slim-3-16irh10-83k2001vtr-intel-core-i7-13620h-16-gb-ram-1-tb-ssd-uhd-graphics-16-inc-freedos-laptop-gri-161583986.html,LENOVO IdeaPad Slim 3 16IRH10 83K2001VTR Intel Core i7 13620H 16 GB RAM 1 TB SSD UHD Graphics 16 inç FreeDOS Laptop Gri,29999.0,16.0,1024.0,Unknown,16.0,FreeDOS,Intel UHD,2025-10-05 18:28:38,mediamarkt
https://www.mediamarkt.com.tr/tr/product/_asus-ux3402va-kp659wi5-13500h8512140w11-1238629.html,ASUS UX3402VA-KP659W/ Intel i5-13500H/ 8GB Ram/ 512GB SSD/ 14''/ W11 Laptop,29999.0,13.3,512.0,i5-13500H,8.0,Windows,Integrated,2025-10-05 18:28:38,mediamarkt
https://www.mediamarkt.com.tr/tr/product/_monster-abra-a5-v2075intel-core-i7-13620h32-gb-ram1-tb-ssdrtx4050156w11-gaming-laptop-1248966.html,"MONSTER Abra A5 V20.7.5/Intel Core i7 13620H/32 GB Ram/1 TB SSD/RTX4050/15.6""/W11 Gaming Laptop",58599.0,15.6,1024.0,Unknown,32.0,Windows,RTX4050,2025-10-05 18:28:38,mediamarkt
https://www.mediamarkt.com.tr/tr/product/_acer-ag15-51pintel-core-i5-1334u16-gb-ram512-gb-ssd153w11laptop-nxj50ey002-1245714.html,"ACER AG15-51P/Intel Core i5-1334U/16 GB RAM/512 GB SSD/15.3""/W11/Laptop NX.J50EY.002",26099.0,15.3,512.0,Core i5-1334U,16.0,Windows,Integrated,2025-10-05 18:28:38,mediamarkt
https://www.mediamarkt.com.tr/tr/product/_hp-victuscore-i5-13500h16-ram512-gb-ssdrtx4060-161win11laptop-mavi-7p6l2ea-1230333.html,HP Victus/Core i5-13500H/16 RAM/512 GB SSD/RTX4060 /16.1''/Win11/Laptop Mavi 7P6L2EA,52999.0,13.3,512.0,Core i5-13500H,8.0,Windows,RTX4060,2025-10-05 18:28:38,mediamarkt
https://www.mediamarkt.com.tr/tr/product/_hp-omen-maxintelr-coretm-ultra-9-275hx64-gb-ram2-tb-ssdrtx-509016w11gaming-laptop-b8sk7ea-1247747.html,"HP Omen Max/Intel® Core™ Ultra 9-275HX/64 GB RAM/2 TB SSD/RTX 5090/16""/W11/Gaming Laptop B8SK7EA",169999.0,16.0,2048.0,Unknown,64.0,Windows,RTX 5090,2025-10-05 18:28:38,mediamarkt
https://www.mediamarkt.com.tr/tr/product/_hp-victus-i7-13700h-16512-rtx4070-161-w11h-1243075.html,"HP Victus/Corei7-13700H/16 GB RAM/512 GB SSD/RTX 4070/16.1""/W11/Laptop 7P6B2EA",68999.0,16.1,512.0,i7-13700H,16.0,Windows,RTX 4070,2025-10-05 18:28:38,mediamarkt
https://www.mediamarkt.com.tr/tr/product/_apple-mc6c4tuamacbook-airapple-m4-islemci-10-cekirdek-cpu-10-cekirdek-gpu24gb-ram512gb-ssd136midnight-1245663.html,"APPLE MC6C4TU/A/MacBook Air/Apple M4 İşlemci (10 Çekirdek CPU-10 Çekirdek GPU)/24GB RAM/512GB SSD/13.6""/Midnight",69999.0,13.6,512.0,M4,24.0,macOS,Apple Silicon,2025-10-05 18:28:38,mediamarkt
https://www.mediamarkt.com.tr/tr/product/_asus-ux5406sa-pz287w-zenbook-s14-core-u7-258v-32gb-ram-1tb-ssd-14oled-w11-laptop-1240126.html,"ASUS UX5406SA-PZ287W Zenbook S14/ Core U7 258V/ 32GB Ram / 1TB SSD/ 14"" OLED/ W11 Laptop Zumaia Gri",69999.0,14.0,1024.0,Unknown,32.0,Windows,Integrated,2025-10-05 18:28:38,mediamarkt
https://www.mediamarkt.com.tr/tr/product/_lenovo-loqcore-i5-12450hx8gb-ram512gb-ssd156rtx-4050-w11laptop-gri-83gs00kqtr-1240753.html,"LENOVO LOQ/Core i5-12450HX/8GB RAM/512GB SSD/15.6""/RTX 4050/ W11/Laptop Gri 83GS00KQTR",39999.0,15.6,512.0,Core i5-12450HX,8.0,Windows,RTX 4050,2025-10-05 18:28:38,mediamarkt
https://www.mediamarkt.com.tr/tr/product/_asus-vivobook-14-flip-tp3407sa-ql050w-core-ultra-5-226v-16-gb-ram-512-gb-ssd-14-w11-laptop-mat-gri-1245238.html,"ASUS Vivobook 14 Flip TP3407SA-QL050W/ Core Ultra 5-226V/ 16 GB Ram/ 512 GB SSD/ 14""/ W11 Laptop Mat Gri",44999.0,14.0,512.0,Unknown,16.0,Windows,Integrated,2025-10-05 18:28:38,mediamarkt
https://www.mediamarkt.com.tr/tr/product/_monster-monster-tulpar-t6-v345intel-core-i7-13700hx-32gb-ddr5-4800mhz1tb-m2-ssdnvidiar-geforce-8-gb-rtx-5070windows-11-home16-165hz-gaming-laptop-1247551.html,"MONSTER Tulpar T6 V3.4.5/ Intel Core i7-13700HX /32GB DDR5 4800MHz/1TB M.2 SSD/NVIDIA® GeForce 8 GB RTX 5070/Windows 11 Home/16"" 165Hz Gaming Laptop",84399.0,16.0,1024.0,Core i7-13700HX,32.0,Windows,RTX 5070,2025-10-05 18:28:38,mediamarkt
https://www.mediamarkt.com.tr/tr/product/_hp-omen-max-intelr-coretm-ultra-7-255hx-32-gb-ram-1-tb-ssd-rtx-5080-16-w11-gaming-laptop-b8sq8ea-1247745.html,"HP Omen Max/Intel® Core™ Ultra 7-255HX/32 GB RAM/1 TB SSD/RTX 5080/16""/W11/Gaming Laptop B8SQ8EA",124999.0,16.0,1024.0,Unknown,32.0,Windows,RTX 5080,2025-10-05 18:28:38,mediamarkt
https://www.mediamarkt.com.tr/tr/product/_asus-rog-strix-g16-g615lr-rv179wcore-ultra-7-255hx16-gb-ram1-tb-ssdrtx-507016w11-laptop-1244833.html,"ASUS Rog Strix G16 G615LR-RV179W/Core Ultra 7-255HX/16 GB RAM/1 TB SSD/RTX 5070/16""/W11 Laptop",121499.0,16.0,1024.0,Unknown,16.0,Windows,RTX 5070,2025-10-05 18:28:38,mediamarkt
https://www.mediamarkt.com.tr/tr/product/_apple-mw2x3tuamacbook-proapple-m4-islemci10-cekirdek-cpu-10-cekirdek-gpu16gb-ram1tb-ssd142gumus-1241374.html,"APPLE MW2X3TU/A/Macbook Pro/Apple M4 İşlemci/10 Çekirdek CPU-10 Çekirdek GPU/16GB RAM/1TB SSD/14.2""/Gümüş",86999.0,14.2,1024.0,M4,16.0,macOS,Apple Silicon,2025-10-05 18:28:38,mediamarkt
https://www.mediamarkt.com.tr/tr/product/_hp-omnibookcore-u5-226v16-gb-ram1-tb-ssd14w11laptop-b47a5ea-1243933.html,"HP OmniBook/ Intel® Core™ Ultra 5 İşlemci 226V/16 GB RAM/1 TB SSD/14""/W11/Laptop",59999.0,14.0,1024.0,Unknown,16.0,Windows,Integrated,2025-10-05 18:28:38,mediamarkt
https://www.mediamarkt.com.tr/tr/product/_lenovo-yoga-book-9intel-ultra-7-155u-islemci32gb-ram1tb-ssd133oledwin-11laptop-83ff002qtr-1236839.html,"LENOVO Yoga Book 9/Intel Ultra 7 155U İşlemci/32GB RAM/1TB SSD/13.3""/OLED/Win 11/Laptop 83FF002QTR",139999.0,13.3,1024.0,Ultra 7 155,32.0,Windows,Integrated,2025-10-05 18:28:38,mediamarkt
https://www.mediamarkt.com.tr/tr/product/_apple-mc6k4tuamacbook-airapple-m4-islemci10-cekirdek-cpu-10-cekirdek-gpu-24gb-ram512gb-ssd153starlight-1245673.html,"APPLE MC6K4TU/A/MacBook Air/Apple M4 İşlemci/(10 Çekirdek CPU-10 Çekirdek GPU)/ 24GB RAM/512GB SSD/15.3""/Starlight",79999.0,15.3,512.0,M4,24.0,macOS,Apple Silicon,2025-10-05 18:28:38,mediamarkt
https://www.mediamarkt.com.tr/tr/product/_lenovo-ideapad-1-amd-ryzen-5-5500u-8gb-ram-512gb-ssd-156-w11-laptop-82r400qctx-1239029.html,"LENOVO IdeaPad 1/ AMD Ryzen 5 5500U/ 8GB Ram/ 512GB SSD/ 15.6""/ W11/ Laptop 82R400QCTX",18999.0,15.6,512.0,Ryzen 5 5500U,8.0,Windows,Integrated,2025-10-05 18:28:38,mediamarkt
https://www.mediamarkt.com.tr/tr/product/_asus-vivobook-15-x1504va-nj1858wintel-core-i5-1334u8-gb-ram512-gb-ssd156w11-laptop-1247618.html,"ASUS Vivobook 15 X1504VA-NJ1858W/Intel Core i5-1334U/8 GB RAM/512 GB SSD/15.6""/W11 Laptop",18999.0,15.6,512.0,Core i5-1334U,8.0,Windows,Integrated,2025-10-05 18:28:38,mediamarkt
https://www.mediamarkt.com.tr/tr/product/_apple-mc654tuamacbook-airapple-m4-islemci-10-cekirdek-cpu-10-cekirdek-gpu24gb-ram512gb-ssd136silver-1245661.html,"APPLE MC654TU/A/MacBook Air/Apple M4 İşlemci (10 Çekirdek CPU-10 Çekirdek GPU)/24GB RAM/512GB SSD/13.6""/Silver",69999.0,13.6,512.0,M4,24.0,macOS,Apple Silicon,2025-10-05 18:28:38,mediamarkt
https://www.mediamarkt.com.tr/tr/product/_apple-mx2j3tuamacbook-proapple-m4-pro-islemci14-cekirdek-cpu-20-cekirdek-gpu24gb-ram1tb-ssd142uzay-siyahi-1241380.html,"APPLE MX2J3TU/A/MacBook Pro/Apple M4 Pro İşlemci/14 Çekirdek CPU 20 Çekirdek GPU/24GB Ram/1TB SSD/14.2""/Uzay Siyahı",116699.0,14.2,1024.0,M4 Pro,24.0,macOS,Apple Silicon,2025-10-05 18:28:38,mediamarkt
https://www.incehesap.com/asus-vivobook-ih1-15-x1504va-nj2273w-i5-1334u-16gb-ram-512gb-ssd-15-6-w11-gri-fiyati-84042/,Asus Vivobook IH1 15 X1504VA-NJ2273W I5-1334U 16GB RAM 512GB SSD 15.6″ W11 Gri,17999.0,15.6,512.0,i5,16.0,Windows 11,integrated,2025-10-05 18:28:38,incehesap
https://www.incehesap.com/lenovo-x13-yoga-g4-21f3s2gk00-i7-1355u-16gb-512gb-ssd-13-3-touch-freedos-fiyati-83504/,LENOVO X13 YOGA G4 21F3S2GK00 İ7-1355U 16GB 512GB SSD 13.3″ TOUCH FreeDOS,62599.0,13.3,512.0,i7,16.0,FreeDOS,integrated,2025-10-05 18:28:38,incehesap
https://www.incehesap.com/15iax9-83gs00rytr-fiyati-83348/,LENOVO LOQ 15IAX9 83GS00RYTR i5-12600HX 24GB 1TB SSD 6GB RTX4050 FDOS,37459.0,,1024.0,i5,24.0,,rtx4050,2025-10-05 18:28:38,incehesap
https://www.incehesap.com/asus-vivobook-ih5-15-x1504va-nj413-i7-1355u-24gb-512tb-ssd-15-6-fhd-freedos-tasinabilir-bilgisayar-fiyati-82973/,"Asus Vivobook IH5 15 X1504VA-NJ413 i7-1355U 24GB 512TB SSD 15,6″ FHD Freedos Taşınabilir Bilgisayar",21899.0,15.6,,i7,24.0,FreeDOS,integrated,2025-10-05 18:28:38,incehesap
https://www.incehesap.com/asus-vivobook-ih4-15-x1504va-nj413-i7-1355u-16gb-512gb-ssd-15-6-fhd-freedos-tasinabilir-bilgisayar-fiyati-82971/,"Asus Vivobook IH4 15 X1504VA-NJ413 i7-1355U 16GB 512GB SSD 15,6″ FHD Freedos Taşınabilir Bilgisayar",20999.0,15.6,512.0,i7,16.0,FreeDOS,integrated,2025-10-05 18:28:38,incehesap
https://www.incehesap.com/asus-vivobook-ih2-15-x1504va-nj413-i7-1355u-24gb-1tb-ssd-15-6-fhd-freedos-tasinabilir-bilgisayar-fiyati-82967/,"Asus Vivobook IH2 15 X1504VA-NJ413 i7-1355U 24GB 1TB SSD 15,6″ FHD Freedos Taşınabilir Bilgisayar",24799.0,15.6,1024.0,i7,24.0,FreeDOS,integrated,2025-10-05 18:28:38,incehesap
https://www.incehesap.com/msi-modern-14-f13mg-429xtr-freedos-gri-notebook-fiyati-82474/,MSI Modern 14 F13MG-429XTR i5-1334U 16GB DDR4 UMA 512GB SSD 14″ FHD FreeDOS Gri Notebook,22499.0,,512.0,i5,16.0,FreeDOS,integrated,2025-10-05 18:28:38,incehesap
https://www.incehesap.com/msi-nb-stealth-ai-a2hwfg-062tr-gaming-notebook-fiyati-82468/,MSI NB Stealth 16 AI A2HWFG-062TR Intel Core Ultra 9 285H 32GB DDR5 1TB SSD 8GB RTX5060 GDDR7 16″ QHD+ OLED 240Hz W11 Gaming Notebook,94999.0,,1024.0,ultra9,32.0,Windows 11,rtx5060,2025-10-05 18:28:38,incehesap
https://www.incehesap.com/msi-vector-18-hx-ai-a2xwig-666xtr-intel-core-ultra-9-275hx-32gb-ddr5-1tb-ssd-16gb-rtx5080-gddr7-16-2k-qhd-freedos-gaming-notebook-fiyati-82367/,MSI Vector 18 HX AI A2XWIG-666XTR Intel Core Ultra 9 275HX 32GB DDR5 1TB SSD 16GB RTX5080 GDDR7 16″ 2K QHD+ FreeDOS 240Hz Gaming (Oyuncu) Notebook,125649.0,,1024.0,ultra9,32.0,FreeDOS,rtx5080,2025-10-05 18:28:38,incehesap
https://www.incehesap.com/msi-vector-16-hx-ai-a2xwig-090xtr-intel-core-ultra-9-275hx-16gb-ddr5-1tb-ssd-16gb-rtx5080-gddr7-16-2k-qhd-freedos-gaming-oyuncu-notebook-fiyati-82364/,MSI Vector 16 HX AI A2XWIG-090XTR Intel Core Ultra 9 275HX 16GB DDR5 1TB SSD 16GB RTX5080 GDDR7 16″ 2K QHD+ FreeDOS Gaming (Oyuncu) Notebook,115899.0,,1024.0,ultra9,16.0,FreeDOS,rtx5080,2025-10-05 18:28:38,incehesap
https://www.incehesap.com/msi-katana-17-hx-b14wfk-216xtr-i7-14650hx-32gb-ddr5-rtx5060-gddr7-8gb-1tb-ssd-17-3-qhd-240hz-dos-notebook-fiyati-82165/,MSI Katana 17 HX B14WFK-216XTR i7-14650HX 32GB DDR5 RTX5060 GDDR7 8GB 1TB SSD 17.3 QHD 240Hz DOS Gaming (Oyuncu) Notebook,82599.0,17.3,1024.0,i7,32.0,,rtx5060,2025-10-05 18:28:38,incehesap
https://www.incehesap.com/asus-tuf-gaming-f16-fx608jh-rv010-gaming-intel-core-i5-13450hx-16gb-ddr5-512gb-ssd-rtx5050-8gb-16-inc-wuxga-165hz-ips-freedos-gaming-laptop-fiyati-81770/,ASUS TUF Gaming F16 FX608JH-RV010-Gaming Intel Core i5-13450HX 16GB DDR5 512GB SSD RTX5050 8GB 16 inç WUXGA 165Hz IPS FreeDos Gaming Laptop,53899.0,16.0,512.0,i5,16.0,FreeDOS,rtx5050,2025-10-05 18:28:38,incehesap
https://www.incehesap.com/msi-nb-vector-16-hx-ai-a2xwgg-021tr-ultra-9-275hx-32gb-ddr5-rtx5070-gddr7-8gb-1tb-ssd-16-0-qhd-240hz-w11-fiyati-81643/,MSI NB VECTOR 16 HX AI A2XWGG-021TR ULTRA 9 275HX 32GB DDR5 RTX5070 GDDR7 8GB 1TB SSD 16.0 QHD+ 240Hz W11,94989.0,16.0,1024.0,,32.0,Windows 11,rtx5070,2025-10-05 18:28:38,incehesap
https://www.incehesap.com/msi-nb-crosshair-18-hx-ai-a2xwgkg-014tr-ultra-9-275hx-32gb-ddr5-rtx5070-gddr7-8gb-1tb-ssd-18-0-qhd-240hz-w11-fiyati-81637/,MSI NB CROSSHAIR 18 HX AI A2XWGKG-014TR ULTRA 9 275HX 32GB DDR5 RTX5070 GDDR7 8GB 1TB SSD 18.0 QHD+ 240Hz W11,95199.0,18.0,1024.0,,32.0,Windows 11,rtx5070,2025-10-05 18:28:38,incehesap
https://www.incehesap.com/msi-nb-crosshair-17-hx-ai-d2xwgkg-017tr-ultra-9-275hx-32gb-ddr5-rtx5070-gddr7-8gb-1tb-ssd-17-0-qhd-240hz-w11-fiyati-81634/,MSI NB CROSSHAIR 17 HX AI D2XWGKG-017TR ULTRA 9 275HX 32GB DDR5 RTX5070 GDDR7 8GB 1TB SSD 17.0 QHD+ 240Hz W11,92999.0,17.0,1024.0,,32.0,Windows 11,rtx5070,2025-10-05 18:28:38,incehesap
https://www.incehesap.com/msi-nb-crosshair-17-hx-ai-d2xwgkg-018xtr-ultra-7-255hx-32gb-ddr5-rtx5070-gddr7-8gb-1tb-ssd-17-0-qhd-240hz-dos-fiyati-81632/,MSI NB CROSSHAIR 17 HX AI D2XWGKG-018XTR ULTRA 7 255HX 32GB DDR5 RTX5070 GDDR7 8GB 1TB SSD 17.0 QHD+ 240Hz DOS,84999.0,17.0,1024.0,,32.0,,rtx5070,2025-10-05 18:28:38,incehesap
https://www.incehesap.com/msi-nb-vector-16-hx-ai-a2xwhg-091xtr-ultra-7-255hx-16gb-ddr5-rtx5070ti-gddr7-12gb-1tb-ssd-16-0-fhd-144hz-dos-fiyati-81091/,MSI NB VECTOR 16 HX AI A2XWHG-091XTR ULTRA 7 255HX 16GB DDR5 RTX5070TI GDDR7 12GB 1TB SSD 16.0 FHD+ 144Hz DOS,85999.0,16.0,1024.0,,16.0,,rtx5070,2025-10-05 18:28:38,incehesap
https://www.incehesap.com/asus-vivobook-15-x1504va-nj1499-ih4-intel-core-i7-1355u-40gb-1tb-ssd-freedos-15-6-fhd-tasinabilir-bilgisayar-fiyati-81044/,Asus Vivobook 15 X1504VA-NJ1499 IH4 Intel Core I7-1355U 40GB 1TB SSD Freedos 15.6″ Fhd Taşınabilir Bilgisayar,28399.0,15.6,1024.0,i7,40.0,FreeDOS,integrated,2025-10-05 18:28:38,incehesap
https://www.incehesap.com/gigabyte-gaming-a16-ih1-intel-core-i7-13620h-32gb-ddr5-ram-1tb-m-2-ssd-rtx4050-6gb-75w-16-fhd-165hz-freedos-fiyati-80695/,GIGABYTE GAMING A16 IH1 Intel Core i7-13620H 32GB DDR5 RAM 1TB M.2 SSD RTX4050-6GB 75W 16″ FHD+165Hz Freedos,44399.0,,1024.0,i7,32.0,FreeDOS,rtx4050,2025-10-05 18:28:38,incehesap
https://www.incehesap.com/gigabyte-a16-intel-core-i7-13620h-16gb-ddr5-ram-1tb-m-2-ssd-rtx4050-6gb-75w-16-fhd-165hz-dos-gaming-nb-fiyati-80692/,Gigabyte A16 Intel Core i7-13620H 16GB DDR5 RAM 1TB M.2 SSD RTX4050-6GB 75W 16″ FHD+165Hz Freedos Gaming (Oyuncu) Notebook,40999.0,,1024.0,i7,16.0,FreeDOS,rtx4050,2025-10-05 18:28:38,incehesap
https://www.incehesap.com/msi-thin-15-b13uc-2868xtr-i5-13420h-16gb-ddr4-512gb-ssd-4gb-rtx3050-gddr6-144hz-15-6-fhd-freedos-gaming-oyuncu-notebook-fiyati-80155/,MSI Thin 15 B13UC-2868XTR i5-13420H 16GB DDR4 512GB SSD 4GB RTX3050 GDDR6 144Hz 15.6″ FHD FreeDOS Gaming (Oyuncu) Notebook,27299.0,15.6,512.0,i5,16.0,FreeDOS,rtx3050,2025-10-05 18:28:38,incehesap
https://www.incehesap.com/lenovo-thinkpad-e16-21jn004utx-gen-1-wuxga-win11-pro-notebook-fiyati-72068/,Lenovo ThinkPad E16 21JN004UTX Gen 1 i5-1335U 16GB 512GB SSD 16″ WUXGA Windows11 Pro Notebook,34579.0,,512.0,i5,16.0,Windows 11,integrated,2025-10-05 18:28:38,incehesap
https://www.incehesap.com/msi-cyborg-15-a13vf-893xtr-15-6-amp-quot-144hz-freedos-full-hd-notebook-fiyati-70383/,MSI Cyborg 15 A13VF-893XTR i7-13620H 16GB GDDR6 512GB 8GB RTX4060 15.6″ 144Hz FreeDOS Full HD Notebook,50999.0,15.6,512.0,i7,16.0,FreeDOS,rtx4060,2025-10-05 18:28:38,incehesap
https://www.incehesap.com/gigabyte-aero-x16-1vh93trc94dh-amd-ryzen-ai-r7-350-16gb-1tb-ssd-8gb-gddr7-165hz-w11h-qhd-16-0-gaming-oyuncu-notebook--fiyati-84267/,GIGABYTE AERO X16 1VH93TRC94DH AMD Ryzen AI R7-350 16GB 1TB SSD 8GB GDDR7 165Hz W11H QHD 16.0” Gaming (Oyuncu) Notebook,73199.0,16.0,1024.0,,16.0,,integrated,2025-10-05 18:28:38,incehesap
https://www.incehesap.com/msi-nb-venturepro-17-a2rweg-027xtr-core-7-240h-32gb-ddr5-rtx5050-gddr7-8gb-1tb-ssd-17-3-fhd-144hz-dos-fiyati-84083/,MSI NB VENTUREPRO 17 A2RWEG-027XTR CORE 7 240H 32GB DDR5 RTX5050 GDDR7 8GB 1TB SSD 17.3 FHD 144Hz DOS,68319.0,17.3,1024.0,core7,32.0,,rtx5050,2025-10-05 18:28:38,incehesap
https://www.incehesap.com/asus-vivobook-15-x1504va-nj2273w-i5-1334u-8gb-ram-512gb-ssd-15-6-w11-gri-fiyati-84041/,Asus Vivobook 15 X1504VA-NJ2273W I5-1334U 8GB RAM 512GB SSD 15.6″ W11 Gri,18299.0,15.6,512.0,i5,8.0,Windows 11,integrated,2025-10-05 18:28:38,incehesap
https://www.incehesap.com/msi-modern-15-f1mg-632xtr-core-7-150u-16gb-ddr4-uma-512gb-ssd-15-6-fhd-dos-gri-notebook-fiyati-83507/,MSI Modern 15 F1MG-632XTR CORE 7 150U 16GB DDR4 UMA 512GB SSD 15.6 FHD DOS GRI Notebook,28499.0,15.6,512.0,core7,16.0,,integrated,2025-10-05 18:28:38,incehesap
https://www.incehesap.com/lenovo-x1-carbon-g11-21hns8n400-i7-1355u-32gb-1tb-ssd-14-touch-freedos-backlit-3yr-premier-notebook-fiyati-83501/,Lenovo X1 Carbon G11 21HNS8N400 i7 1355U 32GB 1TB SSD 14″ TOUCH FreeDOS Backlit 3yr Premier Notebook,67599.0,,1024.0,i7,32.0,FreeDOS,integrated,2025-10-05 18:28:38,incehesap
https://www.incehesap.com/msi-nb-vector-18-hx-ai-a2xwig-667tr-ultra-9-275hx-32gb-ddr5-rtx5080-gddr7-16gb-1tb-ssd-18-0-qhd-240hz-w11-fiyati-83462/,MSI NB VECTOR 18 HX AI A2XWIG-667TR ULTRA 9 275HX 32GB DDR5 RTX5080 GDDR7 16GB 1TB SSD 18.0 QHD+ 240Hz W11,129599.0,18.0,1024.0,,32.0,Windows 11,rtx5080,2025-10-05 18:28:38,incehesap
https://www.incehesap.com/msi-nb-cyborg-15-b2rwfkg-207xtr-fiyati-83444/,MSI NB CYBORG 15 B2RWFKG-207XTR CORE 5 210H 16GB DDR5 RTX5060 GDDR7 8GB 512GB SSD 15.6 FHD 144Hz DOS,50999.0,15.6,512.0,core5,16.0,,rtx5060,2025-10-05 18:28:38,incehesap
https://www.incehesap.com/f13mg-631xtr-msi-nb-modern-15-f13mg-631xtr-i5-1334u-8gb-ddr4-uma-512gb-ssd-15-6-fhd-dos-gri-fiyati-83408/,MSI NB MODERN 15 F13MG-631XTR I5-1334U 8GB DDR4 UMA 512GB SSD 15.6 FHD DOS GRI,20299.0,15.6,512.0,i5,8.0,,integrated,2025-10-05 18:28:38,incehesap
